0,☕ The Process Shirt And/Or ☕ The Dream Shirt
1283,Monster Cable Pro 200 PowerCenter (Refurbished)
1284,Flying Fisherman Master Angler Polycarbonate Sunglasses
1285,Dash 2-Speed Juice Extractor
1286,Fukubukuro 6: #NoMcFlyZone
1287,2-for-Tuesday: Mighty Charger Disposable Battery Chargers
1288,American Lighting LED Rope/Tape Hybrid Lights
1289,Capresso 12-Cup Coffee Maker
1290,Petmate Dog Toy Bundle
1291,CRKT Ken Onion Wrinkle 2 Knife
1292,Motorola Handheld Video Monitoring System
1293,Polk Audio Hinge Headphones
1294,2-for-Tuesday: Ideaworks Multi-Use LED Area Lights
1295,Ooma Telo and Bluetooth Bundle (Refurbished)
1296,DJI Phantom 1.1.1 Quadcopter with GoPro Mount
1297,Top Chips Set and Mandoline Slicer
1298,3-Pack: Monster CleanTouch Spray and Microfiber Cloths
1299,Cuisinart SmartPower 350W Blending System (Refurbished)
1300,SJ-Series Gyro 3.5CH Helicopter
1301,2-for-Tuesday: Bubba 24 oz Vacuum Insulated Bottles
1302,TomTom Runner Cardio GPS Watch and Heart Rate Monitor
1303,Looney Tunes 8GB USB 2.0 MP3 Player
1304,Mr. Coffee Espresso Maker (Refurbished)
1305,Monster NCredible NTune On-Ear Headphones
1306,iPad Mini Case with Bluetooth Keyboard
1307,12-Pack: Luminarc Seeded Stemless Wine Glasses
1308,2-for-Tuesday: Stem Izon 2.0 Wi-Fi Video Monitors
1309,808 HEX SL Wireless Speaker
1310,D-Link Wireless AC600 Dual-Band Router
1311,Hoover Air Ultra-Lite Bagless Upright Vacuum (Refurbished)
1312,JBL OnBeat Mini Speaker Dock with Lightning Connector
1313,Meh Shirt on American Apparel
1314,Panasonic SolarSmart Portable Charger
1315,2-for-Tuesday: Bell Rechargeable LED Bicycle Light Sets
1316,Pioneer 5.1 Channel AV Receiver with HDMI 2.0
1317,Panasonic Wireless On-ear Headphones
1318,Kershaw Asset Assisted Opening Knife
1319,The Last Of The JBL OnBeat Micro Speaker Docks
1320,Homedics Rapid Relief TENS Pain Relief Bundle
1321,"Oster Ice Cream, Frozen Yogurt, and Sorbet Maker"
1322,2-for-Tuesday: SLT Stickup Silicone Bluetooth Speakers
1323,Monster Digital USB 3.0 Drive
1324,350 Thread Count Down Alternative Pillows (Set of 4)
1325,Ziploc 156-Count Variety Pack
1326,Ollie by Sphero
1327,Ninja 3-in-1 Kitchen System Pro (Refurbished)
1328,"Haier 9"" Quad-Core Tablet"
1329,2-for-Tuesday: Champ Water Sensor Alarms
1330,BEM Academia Wireless Bluetooth Desk Lamp and Speaker
1331,Belkin QODE Universal Keyboard and Case for 10-Inch Tablets
1332,Contigo Jackson 24oz Hydration Bottle 3-Pack
1333,Cuisinart Advantage 12-Piece Knife Set
1334,Life Gear 4-in-1 Emergency Lights (6-Pack)
1335,Meta M1 Smartwatch
1336,"2-for-Tuesday: PowerNow 10,000mAh Power Bank"
1337,Panasonic Link2Cell Bluetooth Phone System (Refurbished)
1338,Crock-Pot Triple Dipper
1339,Monster Inspiration Active Noise Canceling Over-Ear Headphones
1340,GoGroove Move L3D Mood Light Speaker
1341,Microfiber Comforters
1342,"Dyson DC41 Base, Animal, or Animal Frankenstein (Refurbished)"
1343,2-for-Tuesday: Bubba 20oz Vacuum Insulated Thermal Tumblers
1344,Himalayan Breeze Figurine Fans
1345,Panasonic Qi Charging Bundle
1346,Ooma Telo and Bluetooth Bundle (Refurbished)
1347,Definitive Technology Bluetooth Sound Cylinder
1348,KRUPS Programmable Steel Carafe Coffee Maker (Refurbished)
1349,2-for-Tuesday: Eveready Compact LED Area Lights
1350,Nikon D3200 DSLR with 18‑55mm Lens
1351,Pursonic S20 UV Family Toothbrush Sanitizer w/ AC Adapter
1352,Petmate Dog Toy Bundle
1353,Electrolux Cordless 2-in-1 Stick & Handheld Vacuum (Refurbished)
1354,Able Planet Stereo Headphones with Linx Audio
1355,Cuisinart 5-in-1 Griddler
1356,2-for-Tuesday: InSite Locator and Transmitter
1357,Acoustic Research SP40 Soundflow Soundboard
1358,Solo CheckFast Laptop Bag
1359,Ion Audio Archive LP Digital Turntable (Refurbished)
1360,JBL OnBeat Micro Speaker Dock with Lightning Connector
1361,Sunbeam Touch Up and Go Iron Kit
1362,Capresso 4-Cup Espresso & Cappuccino Machine
1363,2-for-Tuesday: Monster Headphone Splitters with Volume Controls
1364,Neato Botvac 85 Robotic Vacuum
1365,CRKT Ken Onion Wrinkle 2 Knife
1366,Blendtec Total Blender With Wildside Jar (Refurbished)
1367,Panasonic SolarSmart Portable Power
1368,Bēm Sunrise Bluetooth Stereo System with Alarm
1369,Motorola's Second Best Baby Monitor
1370,2-for-Tuesday: Bubba 24 oz Vacuum Insulated Bottles
1371,Rival 3-Step Vacuum Sealer (Refurbished)
1372,Oneida Stainless Steel Steak Knife Set (4-Pack)
1373,Huion 17.7 Inch LED Tracing Light Box
1374,Foscam Wireless IP Camera 720p (Refurbished)
1375,"GOgroove Power Bank, Bluetooth Speaker/Receiver, and FM Radio"
1376,Eveready Gold AA Alkaline Batteries (72-Pack)
1377,2-for-Tuesday: Cheerson CX-10 Mini Quadcopters
1378,"Kindle Fire HDX 8.9"" Wi-Fi, 16 GB with Special Offers"
1379,Haan Power and Finesse Steam Cleaner (Refurbished)
1380,Razer Carcharias Gaming Headphones and Mic (Refurbished)
1381,"Oster Ice Cream, Sorbet, and Yogurt Maker"
1382,Contigo Jackson 24oz Hydration Bottle 3-Pack
1383,Conair 5-Setting Massaging Handheld Shower
1384,2-for-Tuesday: Monster Cable Pro 200 PowerCenter (Refurbished)
1385,Damson Bluetooth NFC Stereo Speakers
1386,Belkin Universal Keyboard and Case for 10-Inch Tablets
1387,Claritin Bionaire True HEPA Tower Air Purifier
1388,Onkyo TX-NR535 Receiver
1389,Fukubukuro 5: #MehDay
1390,Meh: Year One Limited Edition Commemorative Collectors Shirt
1391,2-for-2-for-Tuesday: Speck CandyShell Cases for iPad Mini
1392,SJ250 Coaxial Gyro-Stabilized 3.5CH Helicopter
1393,Bormioli Rocco Wine Glasses (Set of 18)
1394,Razer Anansi MMO Gaming Keyboard
1395,JBL OnBeat Micro and/or Mini Speaker Dock with Lightning Connector
1396,Motorola Baby Monitor with Screen and Night Vision
1397,DJI Phantom 1.1.1 Quadcopter with GoPro Mount
1398,2-for-Tuesday: Sunbeam 7800mAh Power Banks
1399,KitchenAid Artisan Series 5-Quart Stand Mixer
1400,Xepa LED Solar Security Light
1401,Xpress Platinum Countertop Cooker
1402,D-Link Wireless AC600 Dual-Band Router
1403,Orbotix Ollie (Refurbished)
1404,Mr. Coffee Espresso Maker (Refurbished)
1405,Monster DNA On-Ear Headphones (Refurbished)
1406,Claritin True HEPA Permanent Filter Air Purifier
1407,Odyssey Sky Runner 2.4GHz Radio Controlled Quadcopter
1408,KRUPS Programmable Coffee Maker (Refurbished)
1409,Panasonic SolarSmart Portable Solar Power
1410,2-for-Tuesday: Copper Moscow Mule Mugs
1411,Neato Botvac 65
1412,Luminarc Bola 15 oz Stemless Wine Glass (12-Pack)
1413,Purrfect Arch or Cat's Meow
1414,SteelSeries 7H Fnatic Gaming Headset
1415,Sphero 2.0 and Sphero Nubby (Refurbished)
1416,Onkyo TX-NR535 Receiver
1417,2-for-Tuesday: Mighty Charger Disposable Battery Chargers
1418,Cheerson CX-10 Mini Quadcopter
1419,LED Lenser Headlamp and Flashlight
1420,ZHIP Stand 3-Pack
1421,JBL OnBeat Mini and/or Micro Speaker Dock with Lightning Connector
1422,Meta M1 Smartwatch
1423,CRKT Ken Onion Wrinkle 2 Knife
1424,2-for-Tuesday: Oregon Scientific Digital Emergency Alert Radios
1425,Cobra Performance Radar/Laser Detector
1426,Looney Tunes 8GB USB 2.0 MP3 Player
1427,Mastrad Top Chips Set
1428,"Oster Ice Cream, Frozen Yogurt, and Sorbet Maker"
1429,Wine Enthusiast 8-Bottle Wine Cooler
1430,Foscam Outdoor Wireless IP Camera (Refurbished)
1431,2-for-Tuesday: Conair Shower Heads
1432,GE Motion Tracking LED Security Spotlight
1433,Gerber Crucial Multi-tool w/ Strap Cutter and Flashlight Combo
1434,NanoTek Stands 2-Pack
1435,Panasonic Bluetooth On-ear Headphones
1436,Waring Pro Professional Snow Cone Maker (Refurbished)
1437,Claritin True HEPA Permanent Filter Air Purifier
1438,2-for-Tuesday: Slazenger Raw Distance Spin Golf Balls
1439,Rechargeable Portable Shower
1440,Vermont American Tool Bundle
1441,Belkin Bluetooth Keyboard
1442,Himalayan Breeze Animal Fans
1443,Ooma Telo and Bluetooth Receiver (Refurbished)
1444,Odyssey SkyFlyer Quadcopter
1445,2-for-Tuesday: Pure Copper Moscow Mule Mugs
1446,808 Audio DUO Wired + Wireless Headphones
1447,AudioSource Outdoor Rock Speaker Pair
1448,Grime Boss Hand Wipes 8-Pack
1449,Kershaw Funxion EMT Knife
1450,Bormioli Rocco Barware Set
1451,Oregon Scientific Talking Alarm Clock
1452,2-for-Tuesday: Able Planet Stereo Headphones with Linx Audio
1453,Colgate Wisp Peppermint Brushes (72-Pack)
1454,Expanding Surge Protector with 12-Foot Cord
1455,AOC IPS LED Frameless Monitor (Refurbished)
1456,JBL OnBeat Mini and/or Micro Speaker Dock with Lightning Connector
1457,American Apparel Meh Shirt
1458,2-for-Tuesday: Contigo Pinnacle 14oz Thermal Autoseal Mugs
1459,Ivation Remote Control Outlets
1460,Panasonic Sonic Vibration Toothbrush
1461,Life Gear LED Flashlight
1462,ReVIVE 4000mAh Solar Panel Power Bank
1463,Looney Tunes 8GB USB 2.0 MP3 Player
1464,iRobot Roomba 790
1465,2-for-Tuesday: 808 Audio Drift On-Ear Headphones
1466,DJI Phantom 1 Quadcopter v1.1.1 with GoPro Mount
1467,Foscam Wireless IP Camera 720p (Refurbished)
1468,Citizen Men's Eco-Drive Watch
1469,Holmes Air Purifier
1470,Schrade 2.6 Inch Drop-Point Knife (Set of 2)
1471,Black & Decker 400-Watt Juice Extractor (Refurbished)
1472,2-for-Tuesday: Optiled Cree LED Flood Lights
1473,Midland Wearable Action Camera (Refurbished)
1474,Powerbeats2 Wireless Headphones
1475,"Dyson DC41 Base, Animal, or Animal Frankenstein (Refurbished)"
1476,MetaWatch Smartwatch (Refurbished)
1477,Petmate Dog Toy Bundle
1478,Insteon IP Camera or Eveready Compact LED Area Light
1479,2-for-Tuesday: Wenzel 14-Liter Hydration Backpacks
1480,DJI Phantom 1 Quadcopter with GoPro Mount
1481,Denon Tabletop Bluetooth Speaker
1482,350 Thread Count Down Alternative Pillows (Set of 4)
1483,Riviera RC Aquacopter
1484,Foscam Wireless IP Camera (Refurbished)
1485,Fukobukuro: The Unlucky Bag
1486,2-for-Tuesday: Mediocre Bluetooth Speakers
1487,D-Link AC600 Dual-Band Wireless Router
1488,Cuisinart 13-Piece Graphix Collection Knife Block Set
1489,Cobra Portable Jump Starter & Air Compressor
1490,McCulloch Steam Cleaner
1491,Able Planet Headphones with Boom Mic & Cord Controls
1492,Lavish Home 600 Thread Count Sheet Set
1493,2-for-Tuesday: Bobble Sport 24oz Filtration Water Bottles
1494,Cobra Performance Radar/Laser Detector
1495,Cool Gear 10-Piece Food Storage Bundle
1496,CRKT Ken Onion Shenanigan Tanto Combo Edge
1497,Ooma Telo Air Classic with Wireless Adapter (Refurbished)
1498,SteelSeries Stratus iOS MFi Wireless Gaming Controller
1499,Grime Boss Hand Wipes
1500,2-for-Tuesday: Chicago Cutlery Walnut Tradition Steak Knife Sets
1501,Fitbit Flex Activity Tracker
1502,Shun Classic Series 4-Piece Set
1503,Optiled Cree LED Bulbs
1504,Panasonic Handheld Immersion Blending System
1505,Vermont American Tool Bundle
1506,808 Audio Drift Noise Isolating On-Ear Headphones
1507,2-for-Tuesday: Obsolete Heart Rate Monitor Watches
1508,Netgear N900 Dual Band Gigabit WiFi Router (Refurbished)
1509,Serta Queen Air Mattress and Pump
1510,Slazenger Raw Distance Spin Golf Ball 15-Pack
1511,JBL Lightning Connector Speaker Docks
1512,Nostalgia Electrics Retro Series Dispensing Refrigerator
1513,Kershaw Funxion Outdoor Knife with Saw Blade
1514,JBL Pebbles USB Speakers
1515,Truefire Gourmet 18-Piece Set of Cedar Grilling Planks & Wraps
1516,Sphero Limited Edition 2.0 (Refurbished) with Nubby Cover
1517,Panasonic 2-Handset Telephone System (Refurbished)
1518,Microfiber Comforters
1519,KitchenAid Artisan Series 5-Quart Stand Mixer
1520,2-for-Tuesday: Eveready Compact LED Area Lights
1521,JLab Premium Metal Earbuds
1522,Innergie mCube Lite 65W Universal Adapter
1523,Discover with Dr. Cool Bundle
1524,Solo CheckFast Laptop Bag
1525,Bormioli Rocco Barware Set
1526,Yonanas Elite Dessert Maker
1527,2-for-Tuesday: Insteon IP Wireless Cameras
1528,Fujitsu G+ High Tech AA Alkaline Batteries (40-Pack)
1529,Lithium-Ion Power Tool Set
1530,Dell/Hauppauge USB TV Tuner
1531,"Ninja Blender, Food Processor & Mixer (Refurbished)"
1532,Oregon Scientific Desktop Emergency NOAA Radio
1533,Canon EOS Rebel T5 DSLR with EF-S 18-55mm Lens
1534,2-for-Tuesday: Belkin Bluetooth Keyboards
1535,SteelSeries 7H Fnatic Gaming Headset
1536,MEEP Android 4.0 Tablet
1537,Moneual Rydis UV-C Vacuum Cleaner
1538,Motorola WiFi Video Camera for Remote Viewing
1539,Dog Toy Bundle (Set of 4)
1540,Ion Audio Illuminated Electronic Drum Kit
1541,2-for-Tuesday: URGE Basics SounDome Bluetooth Speaker
1542,Mastrad TopChips Set
1543,Capresso 4-Cup Espresso & Cappuccino Machine
1544,128GB USB 3.0 Flash Drive
1545,JBL OnBeat Mini iPhone/iPad Portable Speaker Dock
1546,Cobra MicroTalk 16-Mile Pre-Charged Two-Way Radios
1547,iRobot Roomba 560 (Refurbished)
1548,2-for-Tuesday: Cool Gear Double-Insulated Mason Mug
1549,Accu Force 3.5 Channel Helicopter
1550,"AOC 27"" IPS LED Frameless Monitor Black (Refurbished)"
1551,Cool Gear Stay Fit Combo Set
1552,It’s A Speaker Dock & Sunglasses. Deal With It.
1553,Schrade 2.6 Inch Drop-Point Knife (Pair)
1554,Eureka MyVac All Floors Rewind with AirSpeed
1555,2-for-Tuesday: Justin Tablet Case with Bluetooth Keyboard & 5800mAh Power Bank
1556,Craig Smart TV HDMI Adapter with Keyboard & Mouse
1557,Vermont American Tool Bundle
1558,Panasonic Sonic Vibration Toothbrush
1559,Bormioli Rocco Wine Glasses (Set of 18)
1560,Innergie mCube Pro Inflight
1561,Fukubukuro 4: #fukubukuro
1562,2-for-Tuesday: JBL OnBeat Mini with Lightning Connector
1563,Built NY Assorted Bundle
1564,Kershaw Shuffle Snow White Knife
1565,Cobra Joyride Smart Charger
1566,Ooma Telo Bundle (Refurbished)
1567,TOCCs Manhattan Bluetooth Headphones
1568,Foscam IP Camera (Refurbished)
1569,2-for-Tuesday: Contigo 18oz Shake & Go Tumblers
1570,Sphero Limited Edition 2.0 (Refurbished) with Nubby Cover
1571,Innergie mCube Mini 90 Laptop Power Adapter
1572,AudioSource Outdoor Rock Speaker Pair
1573,"Emerson 39"" 1080p TV (Refurbished)"
1574,Almost Blank Meh American Apparel Shirt
1575,"Dyson DC41 Base, Animal, or Animal Frankenstein (Refurbished)"
1576,2-for-Tuesday: JLab Hi-Fi Noise-Reducing Ear Buds
1577,Cobra iRadar Detector and CobraTag Device Locator
1578,Pure Comfort Air Bed & Pump
1579,As Seen On TV Bundle
1580,JBL OnBeat Micro Speaker Dock with Lightning Connector
1581,Cool Gear Stay Fit 3-Piece Set
1582,2-for-Tuesday: Schrade G10 Tanto Serrated Knife
1583,Cobra Power Inverter
1584,ChargeIt! Jump Power Pack & Jump Starter
1585,Chantal Stainless Steel Kettle with Trigger Whistle
1586,Moneual UV-C Sanitizing Vacuum
1587,Shun 4-Piece Knife Block Set
1588,Oregon Scientific One-Touch Heart Rate Monitor with Calorie Counter
1589,2-for-Tuesday: Cobra NOAA Weather Radios
1590,Dog Toy Bundle
1591,Hamilton Beach Personal Iced Coffee & Tea Brewer
1592,Jawbone UP Fitness Tracker
1593,Vermont American Tool Bundle
1594,Accu Force 3.5 Channel Helicopter
1595,AA Alkaline Batteries 40-Pack
1596,Cyber Acoustics 2.1 Bluetooth Speakers
1597,Bormioli Rocco Toscana Champagne Flutes (Set of 4)
1598,Shark Rotator Vac-or-Steam Cleaner (Refurbished)
1599,SteelSeries Stratus iOS MFi Wireless Gaming Controller
1600,Smart Planet Eco Ceramic Mug
1601,"Samsung 28"" 4K Monitor (Refurbished)"
1602,2-for-Tuesday: JBL OnBeat Micro Speaker Docks with Lightning Connector
1603,iRobot Roomba 790
1604,Ukulele for Dummies Starter Pack
1605,Flying RC Battle Robots with Gyro (2-Pack)
1606,Beats by Dre Solo2 On-Ear Headphones
1607,350 Thread Count Down Alternative Jumbo Pillows (Set of 4)
1608,2-for-Tuesday: Urge Basics Precision Touchscreen Gloves
1609,"AOC 16"" USB Monitor (Refurbished)"
1610,SiliconDust HDHomeRun PRIME (Refurbished)
1611,Kershaw Funxion Outdoor Knife with Saw Blade
1612,"Meh Farm to Table Bundle: Apron, Knife, Roaster & Thermometer"
1613,Fukubukuro 3: We Could Try Harder
1614,iRobot Roomba 560 (Refurbished)
1615,"Emergency Roadside Kit, Luxury OEM"
1616,2-for-Tuesday: Contigo 18oz Shake & Go Tumblers
1617,4-Pack 10ft Bungee Micro USB or Lightning Cables
1618,Capresso 12-Cup Coffee Maker
1619,JBL OnBeat Mini iPhone/iPad Portable Speaker Dock
1620,Archos 97 Titanium HD Screen Android Tablet
1621,Razer Tiamat 2.2 Gaming Headset (Refurbished)
1622,Palo Alto Rhombus Speaker
1623,SOLO Sentinel Backpack for Technology and Stuff
1624,"AOC 22"" IPS Panel Monitor (Refurbished)"
1625,Hamilton Beach K-Cup Flexbrew (Refurbished)
1626,IOGEAR Multi-Link Bluetooth Keyboard with Touchpad (Refurbished)
1627,Microfiber Comforter
1628,JBL OnBeat Micro Speaker Dock with Lightning Connector
1629,Fujitsu G+ High Tech AA Alkaline Batteries
1630,Kalorik 4-Quart Deep Fryer
1631,2-for-Tuesday: Speck Candyshell Cases for iPad Mini
1632,Complete Aquarium Kits 10L (small) or 20L (medium)
1633,Couch Keyboard with Trackball (Refurbished)
1634,JBL Portable iPad Air 2 / iPad mini 3 Audio Station
1635,Oneida 20 Piece Flatware Set
1636,Canon EOS Rebel T5 DSLR with EF-S 18-55mm Lens
1637,Amethyst Speaker Dock & Bluetooth Connect
1638,Zwilling J.A. Henckels 6-Piece Knife Block Set
1639,As Seen On TV Bundle
1640,Contigo Autoseal Swish 17oz Water Bottle
1641,2-for-Tuesday: iRobot Roomba 560's (Refurbished)
1642,Flying RC Battle Bots
1643,Bluetooth Home Connect Audio Receiver
1644,Disposable Bluetooth Speaker
1645,2-for-Tuesday: Adequate Gift
1646,Belkin Bluetooth Keyboard
1647,ADG Secure Vault Safes
1648,"Dyson DC41 Base, Animal, or Animal Frankenstein's Monster (Refurbished)"
1649,Philips Blu-ray Player (Refurbished)
1650,"2-for-Tuesday: 39"" Emerson 1080p TV's (Refurbished)"
1651,HP Pavilion 500-217C Desktop PC (Refurbished)
1652,iPhone Charger & Sound Embiggener Stand
1653,Sylvania Motion Sensing Outlet
1654,2-for-Tuesday? Oneida Wineglass Sets
1655,Tasco Digital Microscope
1656,MIO Drive + Petite Heart Rate Monitor Watch
1657,Neato XV-21 Vacuum (Refurbished)
1658,2-for-Tuesday: X-Mini KAI Bluetooth Speaker
1659,Vornado Midsize Fan
1660,Tenergy Aluminum Power Bank
1661,Contigo Kids Runabout Autoseal Bottles (2-Pack)
1662,Toshiba AA Alkaline Batteries (40-Pack)
1663,Life Gear Tactical LED Flashlight Set
1664,2-for-Tuesday: Useful Pieces of Plastic and String
1665,Philips Soundbar Home Theater (Refurbished)
1666,iPig or iPup Speaker Dock
1667,Meh American Apparel T-Shirt
1668,Crosley Trio Bluetooth Stereo System
1669,Contigo Monroe Autoseal Travel Mug
1670,2-For-Tuesday: Useful Pieces of Metal
1671,Samsung Chromebook (Refurbished)
1672,Meh Shirt.....and a Speaker Dock
1673,Cuisinart Knife Set and Acrylic Stand
1674,iRobot Roomba 560 (Refurb) or Roomba 790 (New)
1675,"2-for-Tuesday: Oneida Compose Wine Glass Sets (Red, White, Flute, or Stemless)"
1676,"AOC Slim LED Monitor 22"", 23"", or 24"" (Refurbished)"
1677,Palo Alto Cubik HD Speakers
1678,Swann Atom HD 1080P Wearable Action Camera w/ LCD Screen
1679,JBL OnBeat Mini or JBL OnBeat Micro Speaker Dock with Lightning Connector
1680,PowerNow 10k mAh Power Bank
1681,"Dyson DC41 Base, Animal, or Animal Frankenstein (Refurbished)"
1682,Rayovac 60-Pack AA or 48-Pack AAA Alkaline Batteries
1683,Solo Active Laptop Backpack
1684,4-Pack Moscow Mule Mugs
1685,Escali Pico Digital Scale
1686,CleanAirBall Personal Air Filter
1687,Tasco Digital Microscope
1688,2-for-Tuesday:  eWave Automatic Soap & Sanitizer Dispenser
1689,X-Mini KAI Bluetooth Speaker
1690,Speck CandyShell Case for iPad Mini
1691,iRobot Roomba 560 (Refurbished)
